 year doy hour dst
 2021 275 6 -13
 2021 275 7 -10
 2021 275 8 -8
 2021 275 9 -11
 2021 275 10 -15
 2021 275 11 -24
 2021 275 12 -25
 2021 275 13 -25
 2021 275 14 -29
 2021 275 15 -29
 2021 275 16 -25
 2021 275 17 -24
 2021 275 18 -23
 2021 275 19 -24
 2021 275 20 -24
 2021 275 21 -26
 2021 275 22 -26
 2021 275 23 -25
 2021 276 0 -23
 2021 276 1 -21
 2021 276 2 -20
 2021 276 3 -21
 2021 276 4 -21
 2021 276 5 -23
 2021 276 6 -22
 2021 276 7 -17
 2021 276 8 -12
 2021 276 9 -11
 2021 276 10 -12
 2021 276 11 -17
 2021 276 12 -16
 2021 276 13 -14
 2021 276 14 -12
 2021 276 15 -9
 2021 276 16 -6
 2021 276 17 -5
 2021 276 18 -10
 2021 276 19 -18
 2021 276 20 -24
 2021 276 21 -27
 2021 276 22 -30
 2021 276 23 -30
 2021 277 0 -21
 2021 277 1 -21
 2021 277 2 -19
 2021 277 3 -19
 2021 277 4 -20
 2021 277 5 -22
 2021 277 6 -22
 2021 277 7 -19
 2021 277 8 -14
 2021 277 9 -11
 2021 277 10 -10
 2021 277 11 -12
 2021 277 12 -12
 2021 277 13 -13
 2021 277 14 -13
 2021 277 15 -13
 2021 277 16 -11
 2021 277 17 -12
 2021 277 18 -12
 2021 277 19 -14
 2021 277 20 -15
 2021 277 21 -15
 2021 277 22 -11
 2021 277 23 -8
 2021 278 0 -8
 2021 278 1 -9
 2021 278 2 -10
 2021 278 3 -9
 2021 278 4 -11
 2021 278 5 -13
 2021 278 6 -14
 2021 278 7 -13
 2021 278 8 -12
 2021 278 9 -12
 2021 278 10 -12
 2021 278 11 -16
 2021 278 12 -17
 2021 278 13 -17
 2021 278 14 -12
 2021 278 15 -9
 2021 278 16 -8
 2021 278 17 -7
 2021 278 18 -8
 2021 278 19 -7
 2021 278 20 -8
 2021 278 21 -8
 2021 278 22 -7
 2021 278 23 -6
 2021 279 0 -3
 2021 279 1 -3
 2021 279 2 0
 2021 279 3 4
 2021 279 4 2
 2021 279 5 1
 2021 279 6 1
 2021 279 7 2
 2021 279 8 9
 2021 279 9 9
 2021 279 10 -1
 2021 279 11 -11
 2021 279 12 -12
 2021 279 13 -10
 2021 279 14 -9
 2021 279 15 -13
 2021 279 16 -25
 2021 279 17 -32
 2021 279 18 -30
 2021 279 19 -26
 2021 279 20 -20
 2021 279 21 -17
 2021 279 22 -17
 2021 279 23 -16
 2021 280 0 -14
 2021 280 1 -11
 2021 280 2 -10
 2021 280 3 -14
 2021 280 4 -14
 2021 280 5 -14
 2021 280 6 -13
 2021 280 7 -15
 2021 280 8 -11
 2021 280 9 -9
 2021 280 10 -11
 2021 280 11 -14
 2021 280 12 -16
 2021 280 13 -18
 2021 280 14 -23
 2021 280 15 -24
 2021 280 16 -22
 2021 280 17 -21
 2021 280 18 -19
 2021 280 19 -16
 2021 280 20 -16
 2021 280 21 -18
 2021 280 22 -18
 2021 280 23 -18
 2021 281 0 -17
 2021 281 1 -17
 2021 281 2 -12
 2021 281 3 -9
 2021 281 4 -12
 2021 281 5 -16
 2021 281 6 -17
 2021 281 7 -16
 2021 281 8 -12
 2021 281 9 -11
 2021 281 10 -12
 2021 281 11 -12
 2021 281 12 -10
 2021 281 13 -7
 2021 281 14 -9
 2021 281 15 -9
 2021 281 16 -5
 2021 281 17 -1
 2021 281 18 -1
 2021 281 19 -3
 2021 281 20 -4
 2021 281 21 -3
 2021 281 22 -2
 2021 281 23 -3
 2021 282 0 -6
 2021 282 1 -9
 2021 282 2 -9
 2021 282 3 -8
 2021 282 4 -10
 2021 282 5 -12
 2021 282 6 -13
 2021 282 7 -13
 2021 282 8 -11
 2021 282 9 -11
 2021 282 10 -12
 2021 282 11 -14
 2021 282 12 -16
 2021 282 13 -14
 2021 282 14 -11
 2021 282 15 -8
 2021 282 16 -6
 2021 282 17 -4
 2021 282 18 -4
 2021 282 19 -4
 2021 282 20 -5
 2021 282 21 -10
 2021 282 22 -9
 2021 282 23 -7
 2021 283 0 -5
 2021 283 1 -3
 2021 283 2 4
 2021 283 3 10
 2021 283 4 5
 2021 283 5 -4
 2021 283 6 -1
 2021 283 7 3
 2021 283 8 7
 2021 283 9 9
 2021 283 10 13
 2021 283 11 5
 2021 283 12 -5
 2021 283 13 -10
 2021 283 14 -19
 2021 283 15 -19
 2021 283 16 -18
 2021 283 17 -14
 2021 283 18 -7
 2021 283 19 -10
 2021 283 20 -12
 2021 283 21 -23
 2021 283 22 -29
 2021 283 23 -17
 2021 284 0 -10
 2021 284 1 -8
 2021 284 2 -12
 2021 284 3 -11
 2021 284 4 -9
 2021 284 5 -12
 2021 284 6 -13
 2021 284 7 -19
 2021 284 8 -18
 2021 284 9 -23
 2021 284 10 -23
 2021 284 11 -22
 2021 284 12 -16
 2021 284 13 -13
 2021 284 14 -15
 2021 284 15 -18
 2021 284 16 -21
 2021 284 17 -26
 2021 284 18 -29
 2021 284 19 -28
 2021 284 20 -26
 2021 284 21 -28
 2021 284 22 -33
 2021 284 23 -40
 2021 285 0 -35
 2021 285 1 -35
 2021 285 2 -28
 2021 285 3 -43
 2021 285 4 -48
 2021 285 5 -41
 2021 285 6 -57
 2021 285 7 -51
 2021 285 8 -53
 2021 285 9 -39
 2021 285 10 -33
 2021 285 11 -42
 2021 285 12 -48
 2021 285 13 -52
 2021 285 14 -64
 2021 285 15 -63
 2021 285 16 -57
 2021 285 17 -50
 2021 285 18 -55
 2021 285 19 -47
 2021 285 20 -37
 2021 285 21 -39
 2021 285 22 -36
 2021 285 23 -42
 2021 286 0 -41
 2021 286 1 -42
 2021 286 2 -36
 2021 286 3 -34
 2021 286 4 -39
 2021 286 5 -43
 2021 286 6 -39
 2021 286 7 -33
 2021 286 8 -30
 2021 286 9 -29
 2021 286 10 -29
 2021 286 11 -32
 2021 286 12 -32
 2021 286 13 -31
 2021 286 14 -31
 2021 286 15 -29
 2021 286 16 -26
 2021 286 17 -27
 2021 286 18 -27
 2021 286 19 -27
 2021 286 20 -28
 2021 286 21 -27
 2021 286 22 -25
 2021 286 23 -24
 2021 287 0 -19
 2021 287 1 -22
 2021 287 2 -22
 2021 287 3 -20
 2021 287 4 -20
 2021 287 5 -21
 2021 287 6 -18
 2021 287 7 -15
 2021 287 8 -16
 2021 287 9 -17
 2021 287 10 -16
 2021 287 11 -18
 2021 287 12 -16
 2021 287 13 -20
 2021 287 14 -23
 2021 287 15 -26
 2021 287 16 -27
 2021 287 17 -31
 2021 287 18 -32
 2021 287 19 -24
 2021 287 20 -16
 2021 287 21 -11
 2021 287 22 -11
 2021 287 23 -9
 2021 288 0 -8
 2021 288 1 -11
 2021 288 2 -14
 2021 288 3 -16
 2021 288 4 -15
 2021 288 5 -13
 2021 288 6 -12
 2021 288 7 -13
 2021 288 8 -11
 2021 288 9 -10
 2021 288 10 -10
 2021 288 11 -10
 2021 288 12 -8
 2021 288 13 -8
 2021 288 14 -8
 2021 288 15 -9
 2021 288 16 -8
 2021 288 17 -9
 2021 288 18 -9
 2021 288 19 -10
 2021 288 20 -10
 2021 288 21 -12
 2021 288 22 -15
 2021 288 23 -21
 2021 289 0 -22
 2021 289 1 -11
 2021 289 2 -9
 2021 289 3 -10
 2021 289 4 -10
 2021 289 5 -9
 2021 289 6 -6
 2021 289 7 -7
 2021 289 8 -6
 2021 289 9 -3
 2021 289 10 -1
 2021 289 11 -1
 2021 289 12 2
 2021 289 13 3
 2021 289 14 2
 2021 289 15 2
 2021 289 16 11
 2021 289 17 9
 2021 289 18 0
 2021 289 19 1
 2021 289 20 -3
 2021 289 21 -8
 2021 289 22 -7
 2021 289 23 -6
 2021 290 0 -3
 2021 290 1 -1
 2021 290 2 -1
 2021 290 3 -1
 2021 290 4 -2
 2021 290 5 -2
 2021 290 6 2
 2021 290 7 3
 2021 290 8 0
 2021 290 9 -2
 2021 290 10 -11
 2021 290 11 -23
 2021 290 12 -28
 2021 290 13 -26
 2021 290 14 -26
 2021 290 15 -29
 2021 290 16 -32
 2021 290 17 -32
 2021 290 18 -40
 2021 290 19 -44
 2021 290 20 -45
 2021 290 21 -51
 2021 290 22 -54
 2021 290 23 -55
 2021 291 0 -54
 2021 291 1 -50
 2021 291 2 -50
 2021 291 3 -51
 2021 291 4 -49
 2021 291 5 -45
 2021 291 6 -41
 2021 291 7 -36
 2021 291 8 -33
 2021 291 9 -27
 2021 291 10 -20
 2021 291 11 -15
 2021 291 12 -14
 2021 291 13 -9
 2021 291 14 -2
 2021 291 15 -3
 2021 291 16 -7
 2021 291 17 -11
 2021 291 18 -12
 2021 291 19 -7
 2021 291 20 -21
 2021 291 21 -28
 2021 291 22 -32
 2021 291 23 -31
 2021 292 0 -25
 2021 292 1 -22
 2021 292 2 -21
 2021 292 3 -29
 2021 292 4 -33
 2021 292 5 -28
 2021 292 6 -22
 2021 292 7 -20
 2021 292 8 -22
 2021 292 9 -24
 2021 292 10 -25
 2021 292 11 -21
 2021 292 12 -15
 2021 292 13 -13
 2021 292 14 -11
 2021 292 15 -9
 2021 292 16 -10
 2021 292 17 -22
 2021 292 18 -24
 2021 292 19 -21
 2021 292 20 -26
 2021 292 21 -28
 2021 292 22 -21
 2021 292 23 -18
 2021 293 0 -14
 2021 293 1 -13
 2021 293 2 -16
 2021 293 3 -18
 2021 293 4 -18
 2021 293 5 -15
 2021 293 6 -10
 2021 293 7 -6
 2021 293 8 -6
 2021 293 9 -6
 2021 293 10 -4
 2021 293 11 -3
 2021 293 12 -6
 2021 293 13 -5
 2021 293 14 -6
 2021 293 15 -11
 2021 293 16 -7
 2021 293 17 -6
 2021 293 18 -5
 2021 293 19 -3
 2021 293 20 -1
 2021 293 21 -5
 2021 293 22 -8
 2021 293 23 -2
 2021 294 0 -4
 2021 294 1 -3
 2021 294 2 -3
 2021 294 3 -2
 2021 294 4 -3
 2021 294 5 -6
 2021 294 6 -8
 2021 294 7 -12
 2021 294 8 -14
 2021 294 9 -11
 2021 294 10 -10
 2021 294 11 -7
 2021 294 12 -1
 2021 294 13 -1
 2021 294 14 -1
 2021 294 15 -2
 2021 294 16 -7
 2021 294 17 -10
 2021 294 18 -13
 2021 294 19 -15
 2021 294 20 -17
 2021 294 21 -17
 2021 294 22 -14
 2021 294 23 -13
 2021 295 0 -13
 2021 295 1 -13
 2021 295 2 -10
 2021 295 3 -10
 2021 295 4 -10
 2021 295 5 -9
 2021 295 6 -8
 2021 295 7 -8
 2021 295 8 -9
 2021 295 9 -7
 2021 295 10 -5
 2021 295 11 -1
 2021 295 12 1
 2021 295 13 -1
 2021 295 14 -2
 2021 295 15 -2
 2021 295 16 -1
 2021 295 17 -2
 2021 295 18 -3
 2021 295 19 -2
 2021 295 20 0
 2021 295 21 -3
 2021 295 22 -2
 2021 295 23 -2
 2021 296 0 -1
 2021 296 1 1
 2021 296 2 0
 2021 296 3 1
 2021 296 4 1
 2021 296 5 1
 2021 296 6 0
 2021 296 7 0
 2021 296 8 -1
 2021 296 9 -2
 2021 296 10 -2
 2021 296 11 -1
 2021 296 12 1
 2021 296 13 1
 2021 296 14 2
 2021 296 15 2
 2021 296 16 2
 2021 296 17 2
 2021 296 18 0
 2021 296 19 1
 2021 296 20 0
 2021 296 21 -2
 2021 296 22 0
 2021 296 23 3
 2021 297 0 7
 2021 297 1 8
 2021 297 2 8
 2021 297 3 6
 2021 297 4 3
 2021 297 5 2
 2021 297 6 2
 2021 297 7 4
 2021 297 8 6
 2021 297 9 7
 2021 297 10 4
 2021 297 11 -2
 2021 297 12 -4
 2021 297 13 -3
 2021 297 14 0
 2021 297 15 -1
 2021 297 16 -5
 2021 297 17 -7
 2021 297 18 -8
 2021 297 19 -10
 2021 297 20 -11
 2021 297 21 -11
 2021 297 22 -10
 2021 297 23 -8
 2021 298 0 -7
 2021 298 1 -8
 2021 298 2 -9
 2021 298 3 -4
 2021 298 4 -4
 2021 298 5 -5
 2021 298 6 -6
 2021 298 7 -5
 2021 298 8 -2
 2021 298 9 -3
 2021 298 10 -3
 2021 298 11 -4
 2021 298 12 -1
 2021 298 13 3
 2021 298 14 3
 2021 298 15 5
 2021 298 16 6
 2021 298 17 1
 2021 298 18 -3
 2021 298 19 0
 2021 298 20 0
 2021 298 21 -1
 2021 298 22 3
 2021 298 23 4
 2021 299 0 -1
 2021 299 1 2
 2021 299 2 1
 2021 299 3 0
 2021 299 4 -3
 2021 299 5 -5
 2021 299 6 -4
 2021 299 7 -1
 2021 299 8 0
 2021 299 9 -1
 2021 299 10 -3
 2021 299 11 -1
 2021 299 12 2
 2021 299 13 3
 2021 299 14 1
 2021 299 15 3
 2021 299 16 3
 2021 299 17 3
 2021 299 18 3
 2021 299 19 4
 2021 299 20 3
 2021 299 21 -1
 2021 299 22 -3
 2021 299 23 -2
 2021 300 0 -1
 2021 300 1 -1
 2021 300 2 0
 2021 300 3 1
 2021 300 4 0
 2021 300 5 1
 2021 300 6 4
 2021 300 7 5
 2021 300 8 3
 2021 300 9 3
 2021 300 10 4
 2021 300 11 7
 2021 300 12 5
 2021 300 13 5
 2021 300 14 8
 2021 300 15 8
 2021 300 16 7
 2021 300 17 5
 2021 300 18 3
 2021 300 19 0
 2021 300 20 -3
 2021 300 21 -3
 2021 300 22 -1
 2021 300 23 -2
 2021 301 0 -2
 2021 301 1 -2
 2021 301 2 0
 2021 301 3 0
 2021 301 4 1
 2021 301 5 2
 2021 301 6 5
 2021 301 7 6
 2021 301 8 4
 2021 301 9 3
 2021 301 10 3
 2021 301 11 3
 2021 301 12 4
 2021 301 13 6
 2021 301 14 6
 2021 301 15 8
 2021 301 16 9
 2021 301 17 9
 2021 301 18 8
 2021 301 19 8
 2021 301 20 11
 2021 301 21 14
 2021 301 22 16
 2021 301 23 14
 2021 302 0 13
 2021 302 1 10
 2021 302 2 11
 2021 302 3 10
 2021 302 4 10
 2021 302 5 11
 2021 302 6 9
 2021 302 7 9
 2021 302 8 7
 2021 302 9 7
 2021 302 10 8
 2021 302 11 7
 2021 302 12 8
 2021 302 13 7
 2021 302 14 8
 2021 302 15 7
 2021 302 16 9
 2021 302 17 11
 2021 302 18 12
 2021 302 19 10
 2021 302 20 11
 2021 302 21 11
 2021 302 22 6
 2021 302 23 7
 2021 303 0 3
 2021 303 1 2
 2021 303 2 -6
 2021 303 3 -3
 2021 303 4 -1
 2021 303 5 -6
 2021 303 6 -9
 2021 303 7 -8
 2021 303 8 -4
 2021 303 9 -3
 2021 303 10 -1
 2021 303 11 -1
 2021 303 12 1
 2021 303 13 3
 2021 303 14 5
 2021 303 15 6
 2021 303 16 9
 2021 303 17 11
 2021 303 18 18
 2021 303 19 21
 2021 303 20 13
 2021 303 21 8
 2021 303 22 -10
 2021 303 23 -18
 2021 304 0 -20
 2021 304 1 -24
 2021 304 2 -25
 2021 304 3 -28
 2021 304 4 -31
 2021 304 5 -33
 2021 304 6 -25
 2021 304 7 -18
 2021 304 8 -12
 2021 304 9 -10
 2021 304 10 1
 2021 304 11 6
 2021 304 12 -6
 2021 304 13 -29
 2021 304 14 -36
 2021 304 15 -29
 2021 304 16 -26
 2021 304 17 -27
 2021 304 18 -26
 2021 304 19 -24
 2021 304 20 -24
 2021 304 21 -25
 2021 304 22 -15
 2021 304 23 -14
 2021 305 0 2
 2021 305 1 5
 2021 305 2 4
 2021 305 3 -2
 2021 305 4 -6
 2021 305 5 -7
 2021 305 6 -7
 2021 305 7 -6
 2021 305 8 -9
 2021 305 9 -10
 2021 305 10 -6
 2021 305 11 -4
 2021 305 12 -2
 2021 305 13 3
 2021 305 14 8
 2021 305 15 11
 2021 305 16 9
 2021 305 17 14
 2021 305 18 18
 2021 305 19 11
 2021 305 20 20
 2021 305 21 30
 2021 305 22 25
 2021 305 23 16
 2021 306 0 15
 2021 306 1 6
 2021 306 2 -4
 2021 306 3 -12
 2021 306 4 -12
 2021 306 5 -10
 2021 306 6 -12
 2021 306 7 -10
 2021 306 8 -8
 2021 306 9 -5
 2021 306 10 -4
 2021 306 11 -4
 2021 306 12 -9
 2021 306 13 -5
 2021 306 14 -1
 2021 306 15 -1
 2021 306 16 -3
 2021 306 17 -7
 2021 306 18 -8
 2021 306 19 -10
 2021 306 20 -9
 2021 306 21 -1
 2021 306 22 1
 2021 306 23 1
 2021 307 0 1
 2021 307 1 -2
 2021 307 2 -2
 2021 307 3 -1
 2021 307 4 0
 2021 307 5 0
 2021 307 6 -2
 2021 307 7 -3
 2021 307 8 -1
 2021 307 9 0
 2021 307 10 1
 2021 307 11 -1
 2021 307 12 -2
 2021 307 13 0
 2021 307 14 -1
 2021 307 15 -1
 2021 307 16 1
 2021 307 17 1
 2021 307 18 -1
 2021 307 19 2
 2021 307 20 26
 2021 307 21 6
 2021 307 22 -18
 2021 307 23 -11
 2021 308 0 -1
 2021 308 1 -17
 2021 308 2 -19
 2021 308 3 -22
 2021 308 4 -28
 2021 308 5 -37
 2021 308 6 -67
 2021 308 7 -74
 2021 308 8 -99
 2021 308 9 -86
 2021 308 10 -76
 2021 308 11 -86
 2021 308 12 -101
 2021 308 13 -105
 2021 308 14 -88
 2021 308 15 -80
 2021 308 16 -75
 2021 308 17 -68
 2021 308 18 -59
 2021 308 19 -56
 2021 308 20 -52
 2021 308 21 -46
 2021 308 22 -38
 2021 308 23 -38
 2021 309 0 -40
 2021 309 1 -39
 2021 309 2 -35
 2021 309 3 -32
 2021 309 4 -29
 2021 309 5 -6
 2021 309 6 -6
 2021 309 7 -16
 2021 309 8 -27
 2021 309 9 -30
 2021 309 10 -34
 2021 309 11 -36
 2021 309 12 -36
 2021 309 13 -30
 2021 309 14 -27
 2021 309 15 -38
 2021 309 16 -31
 2021 309 17 -33
 2021 309 18 -36
 2021 309 19 -37
 2021 309 20 -36
 2021 309 21 -30
 2021 309 22 -21
 2021 309 23 -6
 2021 310 0 13
 2021 310 1 2
 2021 310 2 -1
 2021 310 3 -4
 2021 310 4 3
 2021 310 5 -4
 2021 310 6 -16
 2021 310 7 -18
 2021 310 8 -22
 2021 310 9 -24
 2021 310 10 -15
 2021 310 11 -24
 2021 310 12 -33
 2021 310 13 -29
 2021 310 14 -27
 2021 310 15 -34
 2021 310 16 -36
 2021 310 17 -33
 2021 310 18 -29
 2021 310 19 -32
 2021 310 20 -35
 2021 310 21 -32
 2021 310 22 -26
 2021 310 23 -19
 2021 311 0 -10
 2021 311 1 -1
 2021 311 2 -12
 2021 311 3 -10
 2021 311 4 -16
 2021 311 5 -17
 2021 311 6 -18
 2021 311 7 -21
 2021 311 8 -26
 2021 311 9 -28
 2021 311 10 -28
 2021 311 11 -27
 2021 311 12 -25
 2021 311 13 -20
 2021 311 14 -16
 2021 311 15 -17
 2021 311 16 -15
 2021 311 17 -15
 2021 311 18 -15
 2021 311 19 -17
 2021 311 20 -18
 2021 311 21 -17
 2021 311 22 -15
 2021 311 23 -15
 2021 312 0 -15
 2021 312 1 -15
 2021 312 2 -12
 2021 312 3 -9
 2021 312 4 -8
 2021 312 5 -7
 2021 312 6 -8
 2021 312 7 -8
 2021 312 8 -10
 2021 312 9 -10
 2021 312 10 -10
 2021 312 11 -6
 2021 312 12 -7
 2021 312 13 -8
 2021 312 14 -10
 2021 312 15 -11
 2021 312 16 -11
 2021 312 17 -10
 2021 312 18 -8
 2021 312 19 -7
 2021 312 20 -9
 2021 312 21 -8
 2021 312 22 -7
 2021 312 23 -7
 2021 313 0 -12
 2021 313 1 -8
 2021 313 2 -11
 2021 313 3 -10
 2021 313 4 -12
 2021 313 5 -15
 2021 313 6 -15
 2021 313 7 -17
 2021 313 8 -18
 2021 313 9 -16
 2021 313 10 -17
 2021 313 11 -19
 2021 313 12 -20
 2021 313 13 -17
 2021 313 14 -15
 2021 313 15 -15
 2021 313 16 -11
 2021 313 17 -7
 2021 313 18 -5
 2021 313 19 -7
 2021 313 20 -8
 2021 313 21 -11
 2021 313 22 -13
 2021 313 23 -13
 2021 314 0 -15
 2021 314 1 -17
 2021 314 2 -14
 2021 314 3 -11
 2021 314 4 -11
 2021 314 5 -13
 2021 314 6 -14
 2021 314 7 -16
 2021 314 8 -20
 2021 314 9 -21
 2021 314 10 -20
 2021 314 11 -16
 2021 314 12 -16
 2021 314 13 -16
 2021 314 14 -16
 2021 314 15 -16
 2021 314 16 -14
 2021 314 17 -11
 2021 314 18 -7
 2021 314 19 -8
 2021 314 20 -10
 2021 314 21 -8
 2021 314 22 -7
 2021 314 23 -9
 2021 315 0 -9
 2021 315 1 -8
 2021 315 2 -3
 2021 315 3 -3
 2021 315 4 -3
 2021 315 5 -2
 2021 315 6 -3
 2021 315 7 -4
 2021 315 8 -5
 2021 315 9 -8
 2021 315 10 -9
 2021 315 11 -10
 2021 315 12 -5
 2021 315 13 -2
 2021 315 14 0
 2021 315 15 2
 2021 315 16 4
 2021 315 17 2
 2021 315 18 1
 2021 315 19 3
 2021 315 20 5
 2021 315 21 3
 2021 315 22 -1
 2021 315 23 -3
 2021 316 0 -2
 2021 316 1 -2
 2021 316 2 -7
 2021 316 3 -7
 2021 316 4 -6
 2021 316 5 -6
 2021 316 6 -2
 2021 316 7 1
 2021 316 8 -1
 2021 316 9 -1
 2021 316 10 -2
 2021 316 11 -3
 2021 316 12 -3
 2021 316 13 -3
 2021 316 14 -5
 2021 316 15 -5
 2021 316 16 -5
 2021 316 17 -5
 2021 316 18 -5
 2021 316 19 -7
 2021 316 20 -5
 2021 316 21 -4
 2021 316 22 -3
 2021 316 23 -3
 2021 317 0 -4
 2021 317 1 -4
 2021 317 2 -3
 2021 317 3 -1
 2021 317 4 1
 2021 317 5 -1
 2021 317 6 -1
 2021 317 7 -2
 2021 317 8 -1
 2021 317 9 0
 2021 317 10 0
 2021 317 11 1
 2021 317 12 0
 2021 317 13 2
 2021 317 14 2
 2021 317 15 2
 2021 317 16 2
 2021 317 17 3
 2021 317 18 3
 2021 317 19 2
 2021 317 20 2
 2021 317 21 -1
 2021 317 22 2
 2021 317 23 4
 2021 318 0 3
 2021 318 1 5
 2021 318 2 7
 2021 318 3 5
 2021 318 4 3
 2021 318 5 3
 2021 318 6 2
 2021 318 7 3
 2021 318 8 4
 2021 318 9 3
 2021 318 10 4
 2021 318 11 5
 2021 318 12 2
 2021 318 13 0
 2021 318 14 -2
 2021 318 15 -2
 2021 318 16 -2
 2021 318 17 -4
 2021 318 18 -4
 2021 318 19 -5
 2021 318 20 -4
 2021 318 21 -2
 2021 318 22 -1
 2021 318 23 1
 2021 319 0 4
 2021 319 1 5
 2021 319 2 5
 2021 319 3 6
 2021 319 4 6
 2021 319 5 5
 2021 319 6 3
 2021 319 7 1
 2021 319 8 -1
 2021 319 9 1
 2021 319 10 1
 2021 319 11 4
 2021 319 12 6
 2021 319 13 5
 2021 319 14 6
 2021 319 15 1
 2021 319 16 -3
 2021 319 17 3
 2021 319 18 16
 2021 319 19 18
 2021 319 20 10
 2021 319 21 2
 2021 319 22 5
 2021 319 23 8
 2021 320 0 6
 2021 320 1 -3
 2021 320 2 4
 2021 320 3 3
 2021 320 4 -12
 2021 320 5 -13
 2021 320 6 -7
 2021 320 7 -8
 2021 320 8 -8
 2021 320 9 -9
 2021 320 10 -14
 2021 320 11 -13
 2021 320 12 -13
 2021 320 13 -9
 2021 320 14 -5
 2021 320 15 -10
 2021 320 16 -13
 2021 320 17 -8
 2021 320 18 -1
 2021 320 19 2
 2021 320 20 -1
 2021 320 21 -1
 2021 320 22 7
 2021 320 23 4
 2021 321 0 2
 2021 321 1 0
 2021 321 2 2
 2021 321 3 5
 2021 321 4 4
 2021 321 5 1
 2021 321 6 -4
 2021 321 7 -3
 2021 321 8 0
 2021 321 9 -3
 2021 321 10 -3
 2021 321 11 -9
 2021 321 12 -10
 2021 321 13 -8
 2021 321 14 -8
 2021 321 15 -8
 2021 321 16 -5
 2021 321 17 -5
 2021 321 18 -6
 2021 321 19 -3
 2021 321 20 -1
 2021 321 21 -1
 2021 321 22 -2
 2021 321 23 1
 2021 322 0 2
 2021 322 1 2
 2021 322 2 5
 2021 322 3 7
 2021 322 4 3
 2021 322 5 -2
 2021 322 6 -7
 2021 322 7 -5
 2021 322 8 -5
 2021 322 9 -7
 2021 322 10 -6
 2021 322 11 -7
 2021 322 12 -6
 2021 322 13 -3
 2021 322 14 -4
 2021 322 15 -7
 2021 322 16 -5
 2021 322 17 -4
 2021 322 18 -2
 2021 322 19 -3
 2021 322 20 -3
 2021 322 21 -4
 2021 322 22 -3
 2021 322 23 -7
 2021 323 0 -3
 2021 323 1 0
 2021 323 2 4
 2021 323 3 6
 2021 323 4 4
 2021 323 5 4
 2021 323 6 1
 2021 323 7 -1
 2021 323 8 -3
 2021 323 9 -3
 2021 323 10 -4
 2021 323 11 -4
 2021 323 12 -6
 2021 323 13 -4
 2021 323 14 -4
 2021 323 15 -5
 2021 323 16 -1
 2021 323 17 1
 2021 323 18 3
 2021 323 19 5
 2021 323 20 7
 2021 323 21 9
 2021 323 22 10
 2021 323 23 11
 2021 324 0 15
 2021 324 1 12
 2021 324 2 14
 2021 324 3 15
 2021 324 4 14
 2021 324 5 9
 2021 324 6 9
 2021 324 7 5
 2021 324 8 3
 2021 324 9 5
 2021 324 10 6
 2021 324 11 2
 2021 324 12 2
 2021 324 13 1
 2021 324 14 0
 2021 324 15 -4
 2021 324 16 -5
 2021 324 17 -2
 2021 324 18 2
 2021 324 19 -1
 2021 324 20 -3
 2021 324 21 -4
 2021 324 22 0
 2021 324 23 6
 2021 325 0 6
 2021 325 1 4
 2021 325 2 7
 2021 325 3 9
 2021 325 4 7
 2021 325 5 9
 2021 325 6 7
 2021 325 7 5
 2021 325 8 1
 2021 325 9 -3
 2021 325 10 -1
 2021 325 11 -1
 2021 325 12 -2
 2021 325 13 3
 2021 325 14 0
 2021 325 15 -2
 2021 325 16 -2
 2021 325 17 1
 2021 325 18 1
 2021 325 19 1
 2021 325 20 0
 2021 325 21 2
 2021 325 22 3
 2021 325 23 3
 2021 326 0 3
 2021 326 1 2
 2021 326 2 1
 2021 326 3 2
 2021 326 4 1
 2021 326 5 -1
 2021 326 6 0
 2021 326 7 1
 2021 326 8 -1
 2021 326 9 0
 2021 326 10 -1
 2021 326 11 1
 2021 326 12 0
 2021 326 13 0
 2021 326 14 -2
 2021 326 15 -5
 2021 326 16 -7
 2021 326 17 -5
 2021 326 18 -4
 2021 326 19 -5
 2021 326 20 -6
 2021 326 21 -6
 2021 326 22 -5
 2021 326 23 -3
 2021 327 0 -2
 2021 327 1 1
 2021 327 2 3
 2021 327 3 6
 2021 327 4 6
 2021 327 5 5
 2021 327 6 5
 2021 327 7 5
 2021 327 8 0
 2021 327 9 -5
 2021 327 10 -4
 2021 327 11 -3
 2021 327 12 -5
 2021 327 13 -5
 2021 327 14 -9
 2021 327 15 -14
 2021 327 16 -15
 2021 327 17 -13
 2021 327 18 -12
 2021 327 19 -10
 2021 327 20 -9
 2021 327 21 -9
 2021 327 22 -6
 2021 327 23 -4
 2021 328 0 1
 2021 328 1 0
 2021 328 2 2
 2021 328 3 4
 2021 328 4 1
 2021 328 5 0
 2021 328 6 0
 2021 328 7 0
 2021 328 8 1
 2021 328 9 1
 2021 328 10 -1
 2021 328 11 1
 2021 328 12 1
 2021 328 13 1
 2021 328 14 -1
 2021 328 15 -3
 2021 328 16 -4
 2021 328 17 1
 2021 328 18 5
 2021 328 19 5
 2021 328 20 4
 2021 328 21 2
 2021 328 22 2
 2021 328 23 3
 2021 329 0 4
 2021 329 1 6
 2021 329 2 7
 2021 329 3 7
 2021 329 4 0
 2021 329 5 -4
 2021 329 6 -5
 2021 329 7 -5
 2021 329 8 -7
 2021 329 9 -6
 2021 329 10 -7
 2021 329 11 -4
 2021 329 12 -5
 2021 329 13 -6
 2021 329 14 -7
